movie_id	character_name	actor_imdb	role	importance
tt0083658	Deckard	nm0000148	protagonist	major
tt0083658	Batty	nm0000442	antagonist	major
tt0083658	Leon	nm0001397	antagonist	minor
tt0083658	Pris	nm0000435	antagonist	minor
tt0083658	Zhora	nm0001026	antagonist	minor
tt0083767	"Billy (segments ""Prologue"""	nm0454872	protagonist	major
tt0083767	"Aunt Bedelia (segment ""Father's Day"")"	nm0511798	protagonist	major
tt0083767	"Jordy Verrill (segment ""The Lonesome Death of Jordy Verrill"")"	nm0000175	protagonist	major
tt0083767	"Harry Wentworth (segment ""Something To Tide You Over"")"	nm0001101	protagonist	major
tt0083767	"Becky Vickers (segment ""Something To Tide You Over"")"	nm0743417	protagonist	minor
tt0083767	"Dexter Stanley (segment ""The Crate"")"	nm0915851	protagonist	major
tt0083767	"Henry Northrup (segment ""The Crate"")"	nm0001358	protagonist	major
tt0083767	"Upson Pratt (segment ""They're Creeping Up On You"")"	nm0550855	protagonist	major
tt0083767	"Stan (segments ""Prologue"""	nm0040662	antagonist	major
tt0083767	"Nathan Grantham (segment ""Father's Day"")"	nm0521070	antagonist	major
tt0083767	"Richard Vickers (segment ""Something To Tide You Over"")"	nm0000558	antagonist	major
tt0083767	"Wilma Northrup (segment ""The Crate"")"	nm0000105	antagonist	major
tt0083767	"Fluffy (segment ""The Crate"") (uncredited)"	nm0275047	antagonist	minor
tt0083791	Jen, a Gelfling (performer)	nm0001345	protagonist	major
tt0083791	Jen (voice)	nm0307589	protagonist	major
tt0083791	Kira, a Gelfling (performer)	nm0612020	protagonist	major
tt0083791	Kira (voice)	nm0561753	protagonist	major
tt0083791	Chamberlain (performer)	nm0000568	antagonist	major
tt0083791	Chamberlain	nm0219336	antagonist	major
tt0083791	General, Garthim Master (performer)	nm0324397	antagonist	major
tt0083791	General (voice)	nm0453023	antagonist	major
tt0083791	Scientist (performer) (voice)	nm0926209	antagonist	minor
tt0083791	High Priest, Ritual Master (performer)	nm0001345	antagonist	minor
tt0083791	High Priest	nm0625456	antagonist	minor
tt0083798	Rigby Reardon	nm0000188	protagonist	major
tt0083798	Juliet Forrest	nm0001829	protagonist	major
tt0083798	Field Marshall VonKluck	nm0005348	antagonist	major
tt0083798	Kitty Collins (archive footage)	nm0001257	antagonist	minor
tt0083798	Rice (archive footage)	nm0001637	antagonist	minor
tt0083806	Sidney Bruhl	nm0000323	protagonist	major
tt0083806	Clifford Anderson	nm0001659	antagonist	major
tt0083806	Helga ten Dorp	nm0941683	antagonist	minor
tt0083866	Elliott	nm0001794	protagonist	major
tt0083866	E.T. (voice) (uncredited)	nm0920581	protagonist	major
tt0083866	Michael (as Robert Macnaughton)	nm0534085	protagonist	minor
tt0083866	Gertie	nm0000106	protagonist	minor
tt0083866	Keys	nm0001075	antagonist	major
tt0083866	Government Agent (uncredited)	nm0343722	antagonist	minor
tt0083866	Federal Agent in car chase (uncredited)	nm0199830	antagonist	minor
tt0083929	Brad Hamilton	nm0001662	protagonist	major
tt0083929	Stacy Hamilton	nm0000492	protagonist	major
tt0083929	Jeff Spicoli	nm0000576	protagonist	major
tt0083929	Mark 'Rat' Ratner	nm0045637	protagonist	major
tt0083929	Linda Barrett	nm0000121	protagonist	minor
tt0083929	Mike Damone	nm0001680	antagonist	major
tt0083929	Mr. Hand	nm0001827	antagonist	minor
tt0083943	Mitchell Gant	nm0000142	protagonist	major
tt0083943	Lt. Col. Yuri Voskov	nm0943280	antagonist	major
tt0083943	First Secretary	nm0773608	antagonist	major
tt0083943	General Vladimirov (as Klaus Lowitsch)	nm0530594	antagonist	minor
tt0083943	Colonel Kontarsky	nm0171829	antagonist	minor
tt0083944	Rambo	nm0000230	protagonist	major
tt0083944	Teasle	nm0001133	antagonist	major
tt0083944	Galt	nm0823630	antagonist	minor
tt0083972	Chris	nm0454011	protagonist	major
tt0083972	Jason	nm0111777	antagonist	major
tt0083987	Mahatma Gandhi	nm0001426	protagonist	major
tt0083987	Pandit Nehru	nm0786022	protagonist	minor
tt0083987	Mohamed Ali Jinnah	nm0655589	antagonist	major
tt0083987	General Dyer	nm0002081	antagonist	minor
tt0084370	Benjy Stone	nm0513021	protagonist	major
tt0084370	Alan Swann	nm0000564	protagonist	major
tt0084370	Karl Rojeck	nm0593192	antagonist	minor
tt0084412	Chuck Lumley	nm0001857	protagonist	major
tt0084412	Bill Blazejowski	nm0000474	protagonist	major
tt0084412	Belinda Keaton	nm0001480	protagonist	minor
tt0084434	Zack Mayo	nm0000152	protagonist	major
tt0084434	Paula Pokrifki	nm0000700	protagonist	minor
tt0084434	Sid Worley	nm0001418	protagonist	minor
tt0084434	Sgt. Emil Foley	nm0001283	antagonist	major
tt0084434	Lynette Pomeroy	nm0089408	antagonist	minor
tt0084503	Pink	nm0002097	protagonist	major
tt0084503	Young Pink	nm0571634	protagonist	minor
tt0084503	Teacher	nm0564207	antagonist	minor
tt0084503	Pink's Mother	nm0362959	antagonist	minor
tt0084503	Pink's Wife	nm0202870	antagonist	minor
tt0084516	Steve Freeling	nm0005266	protagonist	major
tt0084516	Diane Freeling (as Jobeth Williams)	nm0001851	protagonist	major
tt0084516	Carol Anne Freeling	nm0001576	protagonist	minor
tt0084516	Ghost (uncredited)	nm0667360	antagonist	major
tt0084516	Mr. Teague	nm0439170	antagonist	minor
tt0084522	Tommy	nm0461129	protagonist	major
tt0084522	Mickey	nm0934059	protagonist	major
tt0084522	Pee Wee	nm0597517	protagonist	major
tt0084522	Billy	nm0380628	protagonist	major
tt0084522	Porky	nm0593228	antagonist	major
tt0084522	Sheriff Wallace	nm0440090	antagonist	major
tt0084522	Balbricker	nm0663878	antagonist	minor
tt0084602	Rocky Balboa	nm0000230	protagonist	major
tt0084602	Apollo Creed	nm0001835	protagonist	minor
tt0084602	Mickey Goldmill	nm0580565	protagonist	minor
tt0084602	Adrian	nm0001735	protagonist	minor
tt0084602	Duke	nm0123748	protagonist	minor
tt0084602	Clubber Lang	nm0001558	antagonist	major
tt0084690	Brewster Baker	nm0737006	protagonist	major
tt0084690	Breezy	nm0000178	protagonist	minor
tt0084690	Lilah	nm0001292	protagonist	minor
tt0084690	Sheriff	nm0179224	antagonist	major
tt0084690	Terk	nm0435218	antagonist	major
tt0084707	Stingo	nm0001493	protagonist	major
tt0084707	Sophie	nm0000658	protagonist	major
tt0084707	Nathan	nm0000177	antagonist	major
tt0084726	Kirk	nm0000638	protagonist	major
tt0084726	Spock	nm0000559	protagonist	major
tt0084726	McCoy	nm0001420	protagonist	minor
tt0084726	Saavik	nm0000263	protagonist	minor
tt0084726	Khan	nm0001544	antagonist	major
tt0084726	Chekov	nm0000479	antagonist	minor
tt0084726	Terrell	nm0934902	antagonist	minor
tt0084726	Joachim (uncredited)	nm0779401	antagonist	minor
tt0084749	Talon	nm0395448	protagonist	major
tt0084749	Alana	nm0000898	protagonist	minor
tt0084749	Mikah (as Simon Mac Corkindale)	nm0531546	protagonist	minor
tt0084749	Cromwell	nm0528433	antagonist	major
tt0084749	Xusia	nm0596959	antagonist	major
tt0084787	MacReady	nm0000621	protagonist	major
tt0084787	Dr. Blair (as A. Wilford Brimley)	nm0000979	antagonist	major
tt0084787	Dog Thing (uncredited)	nm1058600	antagonist	minor
tt0084787	Vance Norris	nm0356251	antagonist	minor
tt0084787	Palmer	nm0166359	antagonist	minor
tt0084788	Cheech	nm0001507	protagonist	major
tt0084788	Chong	nm0001045	protagonist	major
tt0084788	Mr. Slyman	nm0001507	antagonist	major
tt0084788	Prince Habib	nm0001045	antagonist	major
tt0084805	Michael Dorsey	nm0000163	protagonist	major
tt0084805	Dorothy Michaels	nm0000163	protagonist	major
tt0084805	Ron Carlisle	nm0001056	antagonist	minor
tt0084809	Jack Brown	nm0001640	protagonist	major
tt0084809	Eric Bates	nm0777432	protagonist	major
tt0084809	U.S. Bates	nm0001276	antagonist	major
tt0084809	Grand Wizard (as Orwin Harvey)	nm0367666	antagonist	minor
tt0084827	Kevin Flynn	nm0000313	protagonist	major
tt0084827	Tron	nm0000310	protagonist	major
tt0084827	Alan Bradley	nm0000310	protagonist	minor
tt0084827	Lora	nm0604563	protagonist	minor
tt0084827	Master Control Program	nm0001831	antagonist	major
tt0084827	Ed Dillinger	nm0001831	antagonist	major
tt0084827	Sark	nm0001831	antagonist	major
tt0084855	Frank Galvin	nm0000056	protagonist	major
tt0084855	Ed Concannon	nm0000051	antagonist	major
tt0084855	Laura Fischer	nm0001648	antagonist	minor
tt0084855	Judge Hoyle	nm0642675	antagonist	minor
tt0084865	Victoria Grant	nm0000267	protagonist	major
tt0084865	"Carole ""Toddy"" Todd"	nm0696481	protagonist	major
tt0084865	Labisse	nm0036170	antagonist	minor
tt0084865	Norma Cassady	nm0000690	antagonist	minor
tt0084865	Sal Andratti	nm0151259	antagonist	minor
tt0084917	T.S. Garp	nm0000245	protagonist	major
tt0084917	Jenny Fields	nm0000335	protagonist	major
tt0084917	Pooh	nm0193024	antagonist	minor
tt0084938	Dr. Simon August	nm0571106	protagonist	major
tt0084938	Dr. Stephanie Brody	nm0000707	protagonist	major
tt0084938	Sal Bonafetti	nm0888937	protagonist	minor
tt0084938	Malamud	nm0724245	antagonist	minor
tt0084945	Barney Springboro	nm0000281	protagonist	major
tt0084945	Peyton Nichols	nm0000714	protagonist	major
tt0084945	Bernadette	nm0769516	protagonist	minor
tt0084945	Robert Wolcott	nm0103029	antagonist	major
tt0084945	Jane Mitchell	nm0001793	antagonist	minor
tt0085154	Stef	nm0000129	protagonist	major
tt0085154	Nickerson	nm0005266	antagonist	major
tt0085244	Sam	nm0000297	protagonist	major
tt0085244	Sarah	nm0000335	protagonist	major
tt0085244	Michael	nm0000156	protagonist	major
tt0085244	Nick	nm0000458	protagonist	major
tt0085244	Harold	nm0000177	protagonist	major
tt0085244	Meg	nm0005316	protagonist	major
tt0085244	Chloe	nm0000672	protagonist	major
tt0085244	Karen	nm0001851	protagonist	major
tt0085255	Officer Frank Murphy	nm0001702	protagonist	major
tt0085255	Officer Richard Lymangood	nm0827663	protagonist	minor
tt0085255	Kate	nm0163748	protagonist	minor
tt0085255	Col. F.E. Cochrane	nm0000532	antagonist	major
tt0085276	Jesse	nm0000152	protagonist	major
tt0085276	Monica	nm0438585	protagonist	major
tt0085334	Ralphie Parker	nm0082526	protagonist	major
tt0085334	Scut Farkus	nm0911933	antagonist	minor
tt0085334	Grover Dill	nm0025764	antagonist	minor
tt0085346	Jonathan	nm0000530	protagonist	major
tt0085346	Skip	nm0000507	protagonist	major
tt0085346	Ellen	nm0000302	antagonist	major
tt0085382	Donna Trenton	nm0908914	protagonist	major
tt0085382	Tad Trenton	nm0001622	protagonist	minor
tt0085382	Vic Trenton (as Daniel Hugh-Kelly)	nm0446298	protagonist	minor
tt0085382	Steve Kemp	nm0831791	antagonist	minor
tt0085407	Johnny Smith	nm0000686	protagonist	major
tt0085407	Greg Stillson	nm0000640	antagonist	major
tt0085407	Frank Dodd	nm0132757	antagonist	minor
tt0085470	Monty Capuletti	nm0001098	protagonist	major
tt0085470	Mrs. Monahan	nm0280242	antagonist	major
tt0085470	Clive Barlow	nm0000470	antagonist	minor
tt0085478	Susan	nm0910278	protagonist	major
tt0085478	Rita	nm0910278	protagonist	major
tt0085478	Dr. Frank Bryant	nm0000323	protagonist	major
tt0085549	Alex Owens	nm0000884	protagonist	major
tt0085549	Johnny C.	nm0898962	antagonist	minor
tt0085549	Cecil	nm0199118	antagonist	minor
tt0085678	Eve Tozer	nm0000787	protagonist	major
tt0085678	Patrick O'Malley	nm0000633	protagonist	major
tt0085678	Bentik	nm0605923	antagonist	minor
tt0085750	Mike Brody	nm0000598	protagonist	major
tt0085750	Kathryn Morgan	nm0000787	protagonist	major
tt0085750	Shark (uncredited)	nm12179114	antagonist	major
tt0085750	Calvin Bouchard	nm0001283	antagonist	minor
tt0085811	Colwyn	nm0550989	protagonist	major
tt0085811	Lyssa	nm0000771	protagonist	major
tt0085811	The Beast (voice) (uncredited)	nm0553163	antagonist	major
tt0085919	Nora McPhee	nm0556850	protagonist	major
tt0085919	Max Dugan	nm0001673	protagonist	major
tt0085919	Michael McPhee	nm0000111	protagonist	major
tt0085919	Brian Costello	nm0000661	antagonist	major
tt0085919	Kevin Costello	nm0663931	antagonist	minor
tt0085970	Jack	nm0000474	protagonist	major
tt0085970	Caroline Butler	nm0000414	protagonist	major
tt0085970	Ron Richardson	nm0611898	antagonist	major
tt0085970	Jinx Lathman	nm0001787	antagonist	minor
tt0085970	Joan Hampton	nm0422713	antagonist	minor
tt0085980	Bobby Chrystal	nm0490402	protagonist	major
tt0085980	Terry Green	nm0443268	protagonist	major
tt0085980	Mr. Chrystal	nm0002994	antagonist	major
tt0085995	Clark Griswold	nm0000331	protagonist	major
tt0085995	Ellen Griswold	nm0000350	protagonist	minor
tt0085995	Rusty Griswold	nm0001309	protagonist	minor
tt0085995	Audrey Griswold	nm0057654	protagonist	minor
tt0086005	Tyler	nm0001747	protagonist	major
tt0086005	Rosie	nm0001133	antagonist	minor
tt0086005	Mike	nm0429786	antagonist	minor
tt0086006	James Bond	nm0000125	protagonist	major
tt0086006	Domino Petachi	nm0000107	protagonist	minor
tt0086006	Leiter	nm0143378	protagonist	minor
tt0086006	Maximilian Largo	nm0001970	antagonist	major
tt0086006	Fatima	nm0000324	antagonist	major
tt0086006	Blofeld (as Max Von Sydow)	nm0001884	antagonist	minor
tt0086034	James Bond	nm0000549	protagonist	major
tt0086034	Octopussy	nm0000726	protagonist	major
tt0086034	Vijay	nm0025398	protagonist	minor
tt0086034	Q	nm0005155	protagonist	minor
tt0086034	Kamal Khan	nm0431139	antagonist	major
tt0086034	Orlov	nm0000925	antagonist	major
tt0086034	Gobinda	nm0001934	antagonist	minor
tt0086034	Magda	nm0915468	antagonist	minor
tt0086066	Ponyboy Curtis	nm0001367	protagonist	major
tt0086066	Johnny Cade	nm0001494	protagonist	major
tt0086066	Dallas Winston	nm0000369	protagonist	minor
tt0086066	Bob Sheldon	nm0308161	antagonist	major
tt0086066	Randy Anderson	nm0198257	antagonist	minor
tt0086129	Wendy	nm0402895	protagonist	major
tt0086129	Pee Wee	nm0597517	protagonist	minor
tt0086129	John Henry (as Joseph Running Fox)	nm0750327	protagonist	minor
tt0086129	Brian	nm0173082	protagonist	minor
tt0086129	Reverend Flavel	nm0928814	antagonist	major
tt0086129	Gebhardt	nm0935719	antagonist	major
tt0086129	Commissioner Hurley	nm0117930	antagonist	minor
tt0086143	Christine	nm0000121	protagonist	major
tt0086143	Jim	nm0000546	protagonist	major
tt0086143	Jordan	nm0751018	antagonist	major
tt0086143	Miss Dutchbok	nm0752539	antagonist	minor
tt0086154	Norman Bates	nm0000578	protagonist	major
tt0086154	Lila	nm0587256	antagonist	major
tt0086154	Mary	nm0000672	antagonist	major
tt0086154	Mrs. Spool	nm0117267	antagonist	major
tt0086190	Luke Skywalker	nm0000434	protagonist	major
tt0086190	Han Solo	nm0000148	protagonist	major
tt0086190	Princess Leia	nm0000402	protagonist	major
tt0086190	Lando Calrissian	nm0001850	protagonist	minor
tt0086190	Chewbacca	nm0562679	protagonist	minor
tt0086190	C-3PO	nm0000355	protagonist	minor
tt0086190	R2-D2	nm0048652	protagonist	minor
tt0086190	The Emperor	nm0001519	antagonist	major
tt0086190	Darth Vader	nm0001190	antagonist	major
tt0086190	Boba Fett	nm0120116	antagonist	minor
tt0086200	Joel	nm0000129	protagonist	major
tt0086200	Lana	nm0000360	protagonist	major
tt0086200	Guido	nm0001592	antagonist	major
tt0086250	Tony Montana	nm0000199	protagonist	major
tt0086250	Manny Ribera	nm0000874	protagonist	minor
tt0086250	Frank Lopez	nm0005162	antagonist	major
tt0086250	Alejandro Sosa	nm0791502	antagonist	major
tt0086250	Omar	nm0000719	antagonist	minor
tt0086250	Bernstein	nm0950867	antagonist	minor
tt0086312	Karen Silkwood	nm0000658	protagonist	major
tt0086346	Wolff	nm0005471	protagonist	major
tt0086346	Niki	nm0000208	protagonist	major
tt0086346	Washington	nm0001368	protagonist	minor
tt0086346	Overdog	nm0000461	antagonist	major
tt0086346	Chemist	nm0019528	antagonist	minor
tt0086352	Nelson	nm0460671	protagonist	major
tt0086352	Adam	nm0485878	protagonist	minor
tt0086352	Stu	nm0484361	protagonist	minor
tt0086352	O.T.	nm0060241	protagonist	minor
tt0086352	Eddie	nm0795711	antagonist	major
tt0086352	Ernest Dalby	nm0843332	antagonist	major
tt0086361	Tony Manero	nm0000237	protagonist	major
tt0086361	Laura	nm0001370	antagonist	major
tt0086366	Cheech	nm0001507	protagonist	major
tt0086366	Chong (as Thomas Chong)	nm0001045	protagonist	major
tt0086383	Harry Callahan	nm0000142	protagonist	major
tt0086383	Jennifer Spencer	nm0516800	protagonist	major
tt0086383	Mick	nm0236985	antagonist	major
tt0086383	Ray Parkins (as Audrie J. Neenan)	nm0624240	antagonist	minor
tt0086383	Kruger	nm0857806	antagonist	minor
tt0086383	Tyrone	nm0920073	antagonist	minor
tt0086383	George Wilburn	nm0561039	antagonist	minor
tt0086393	Superman	nm0001659	protagonist	major
tt0086393	Clark Kent	nm0001659	protagonist	major
tt0086393	Ross Webster	nm0001816	antagonist	major
tt0086393	Gus Gorman	nm0001640	antagonist	major
tt0086393	Vera	nm0517506	antagonist	minor
tt0086393	Lorelei	nm0827298	antagonist	minor
tt0086397	Donald Quinelle	nm0000245	protagonist	major
tt0086397	Sonny Paluso	nm0000527	protagonist	major
tt0086397	Jack Locke	nm0715274	antagonist	major
tt0086397	Wes Huntley	nm0906535	antagonist	minor
tt0086425	Aurora Greenway	nm0000511	protagonist	major
tt0086425	Emma Horton	nm0000700	protagonist	major
tt0086465	Louis Winthorpe III	nm0000101	protagonist	major
tt0086465	Billy Ray Valentine	nm0000552	protagonist	major
tt0086465	Ophelia	nm0000130	protagonist	minor
tt0086465	Coleman	nm0001186	protagonist	minor
tt0086465	Randolph Duke	nm0000897	antagonist	major
tt0086465	Mortimer Duke	nm0000747	antagonist	major
tt0086465	Clarence Beeks	nm0322339	antagonist	minor
tt0086508	Col. Jason Rhodes	nm0000432	protagonist	major
tt0086508	Wilkes	nm0911542	protagonist	minor
tt0086508	Blaster	nm0114487	protagonist	minor
tt0086508	Sailor	nm0002012	protagonist	minor
tt0086508	Kevin Scott	nm0000664	protagonist	minor
tt0086508	Johnson	nm0843221	protagonist	minor
tt0086508	Charts	nm0859772	protagonist	minor
tt0086525	Julie	nm0286033	protagonist	major
tt0086525	Randy	nm0000115	protagonist	major
tt0086525	Tommy	nm0100889	antagonist	major
tt0086567	David	nm0000111	protagonist	major
tt0086567	Jennifer	nm0000639	protagonist	minor
tt0086567	Falken	nm0939795	protagonist	minor
tt0086567	Joshua	nm10714441	antagonist	major
tt0086567	McKittrick	nm0001056	antagonist	minor
tt0086619	Yentl	nm0000659	protagonist	major
tt0086837	Dr. Heywood Floyd	nm0001702	protagonist	major
tt0086837	Dr. Walter Curnow	nm0001475	protagonist	minor
tt0086837	Tanya Kirbuk	nm0000545	protagonist	minor
tt0086837	Dr. R. Chandra	nm0000837	protagonist	minor
tt0086837	Dave Bowman	nm0001158	protagonist	minor
tt0086837	HAL 9000 (voice)	nm0706937	protagonist	minor
tt0086859	Terry Brogan	nm0000313	protagonist	major
tt0086859	Jessie Wyler	nm0001829	protagonist	major
tt0086859	Jake Wise	nm0000249	antagonist	major
tt0086859	Ben Caxton	nm0001847	antagonist	major
tt0086859	Hank Sully	nm0440090	antagonist	minor
tt0086873	Roger Cobb	nm0000188	protagonist	major
tt0086873	Edwina Cutwater	nm0005499	protagonist	major
tt0086873	Terry Hoskins	nm0005481	antagonist	major
